Date,jpm_hist_vol_10,jpm_hist_vol_30,jpm_hist_vol_50,jpm_hist_vol_100,jpm_adj_close,jpm_volume,bac_adj_close,bac_volume,msft_adj_close,msft_volume,jnj_adj_close,jnj_volume,spx_adj_close,spx_volume,fnma_adj_close,fnma_volume,ust_adj_close,FEDL01,CPI,UE,CCI,GDP,citi_adj_close,citi_volume,ms_adj_close,ms_volume,ry_adj_close,ry_volume,wfc_adj_close,wfc_volume,jpm_10d_ma,jpm_20d_ma,jpm_30d_ma,jpm_rsi,bac_10d_ma,bac_20d_ma,bac_30d_ma,bac_rsi,ms_10d_ma,ms_20d_ma,ms_30d_ma,ms_rsi,ry_10d_ma,ry_20d_ma,ry_30d_ma,ry_rsi,wfc_10d_ma,wfc_20d_ma,wfc_30d_ma,wfc_rsi,citi_10d_ma,citi_20d_ma,citi_30d_ma,citi_rsi
8/13/2007,40.556,30.941,27.2,21.898,43.83,21359500,48.5,26263700,28.92,72980425,60.83,20823700,1453.09,1943675741,65.93,11990600,4.7678,5.41,2.4,4.7,111.9,2.5,465.4,3450110,59.64,15439700,56.04,2499338,33.9,13300800,45.292,44.759,45.21466667,46.56716418,50.42,50.2485,50.26766667,38.5021097,61.354,61.8175,62.93533333,42.57748777,54.574,53.972,54.11633333,69.53578337,35.796,35.801,35.93966667,34.72222222,475.9,469.77,469.4266667,48.30339321
8/10/2007,41.251,31.364,27.17,21.925,44.25,32549000,48.59,32166476,30,52902721,62.49,15477600,1497.49,1771277875,66.75,17607400,4.8767,5.27,2.4,4.7,111.9,2.5,470,5158772,60.03,23334273,57.64,2469856,34.4,24789302,45.122,44.775,45.145,51.41129032,50.092,50.23,50.201,41.0989011,60.903,61.665,62.86,49.6077248,54.928,54.138,54.23766667,71.84986595,35.579,35.764,35.88766667,41.96642686,474.4,470.62,469.5633333,53.91658189
8/9/2007,41.827,31.4,27.166,22.383,44.17,39309000,48.35,39099530,29.55,49237104,62.08,18086400,1476.71,1798178001,64.43,24544300,4.7677,5.26,2.4,4.7,111.9,2.5,469,6661370,61.81,23865744,58.14,2243826,34.16,25372849,44.972,44.8075,45.04633333,50.20325203,49.744,50.1965,50.10466667,37.77777778,60.653,61.6305,62.77233333,51.73410405,55.392,54.375,54.36666667,70.53320861,35.35,35.712,35.81833333,39.08872902,472.95,471.33,469.36,49.72855592
8/8/2007,27.987,27.659,24.676,20.788,46.51,27477200,49.7,35709908,29.54,59533556,62.3,14768100,1467.67,1723205800,62.5,15491100,4.7371,5.26,2.4,4.7,111.9,2.5,494.9,5397216,65.39,20804743,58,2084649,34.99,27057876,45.023,44.9225,45.03133333,62.48927039,49.549,50.192,50.06833333,50.21141649,60.783,61.775,62.79766667,61.30136986,55.707,54.595,54.48866667,70.27027027,35.179,35.679,35.76633333,48.74851013,474.01,473.245,470.1233333,65.2411283
8/7/2007,30.113,26.752,23.859,20.452,45.34,30567500,48.67,46127481,28.9601,61539734,60.55,12985233,1433.06,1546550965,56.63,13042900,4.6842,5.24,2.4,4.7,111.9,2.5,485.9,5700146,64.33,15863119,58.09,2524823,34.89,29253097,44.937,44.981,44.957,51.86794092,49.286,50.128,49.98833333,38.14655172,60.927,61.8635,62.70766667,51.61812298,56.139,54.8495,54.62733333,65.06024096,34.931,35.629,35.686,41.7989418,474.54,474.54,470.23,53.90625
8/6/2007,29.972,26.748,23.833,20.553,45.11,34200000,48.16,52234392,29.52,47993718,61.03,17101800,1472.2,1966917806,58.96,14685700,4.7654,5.24,2.4,4.7,111.9,2.5,483.5,6282528,64.03,17222167,57.92,1269027,34.76,36005491,44.799,44.9715,44.86666667,46.07476636,48.967,49.982,49.88666667,28.89647327,61.064,61.8685,62.55833333,48.58569052,56.522,55.151,54.74666667,73.69727047,34.697,35.5375,35.605,37.51724138,474.5,475.11,470.2233333,49.23234391
8/3/2007,28.821,24.431,22.333,19.867,43.65,36628800,47,43495392,29.3,80011828,60.96,17638776,1465.81,1806966505,59.21,12883902,4.7919,5.3,2.4,4.7,111.9,2.5,457.2,4812612,60.62,17756799,57.52,4119164,32.81,34726450,44.463,44.928,44.812,41.4983165,48.491,49.798,49.803,25.63067608,60.903,61.781,62.41533333,41.30127298,56.875,55.427,54.87766667,75.57251908,34.254,35.351,35.51,29.95594714,471.41,474.53,470.12,39.26530612
8/2/2007,27.787,24.529,21.96,19.701,44.59,28322100,47.78,37220095,28.99,66686253,60.5,21874700,1455.28,1641463967,59.84,10157300,4.7388,5.28,2.4,4.7,111.9,2.5,472.4,4131286,63.88,12057775,57.82,1869184,34.42,19725506,44.375,44.959,44.78033333,44.35548439,48.284,49.6765,49.73066667,31.58896289,61.394,61.967,62.341,49.56701031,57.22,55.6805,54.98933333,71.8061674,34.156,35.285,35.46866667,39.08045977,471.1,475.035,470.32,45.65376187
8/1/2007,27.79,24.64,21.889,20.95,44.38,44504483,47.63,48411353,29.4,67516665,60.07,13605400,1473.91,1844725394,60.95,6110000,4.802,5.29,2.7,4.6,105.3,2.5,468.5,6073771,64.38,16650950,57.31,3053144,34.48,29218154,44.513,44.9715,44.73966667,42.72,48.224,49.5305,49.65633333,32.20174588,62.169,62.1255,62.26066667,53.16348195,57.455,55.8585,55.06633333,78.36538462,34.247,35.21,35.42433333,35.30010173,472.34,474.985,470.4833333,45.58716265
7/31/2007,25.723,25.352,21.718,20.896,44.01,34080842,47.42,33881656,29.3901,69214601,59.77,23503537,1458.95,2270280824,59.39,8841900,4.757,5.25,2.7,4.6,105.3,2.5,465.7,4679730,63.87,17312285,55.95,3449011,33.77,21447714,44.584,44.992,44.72433333,40.14308426,48.18,49.4185,49.59066667,31.23209169,62.798,62.2805,62.27433333,52.53881662,57.443,55.9735,55.08366667,62.77472527,34.258,35.1385,35.36066667,33.78773126,473.25,475.2,470.7533333,43.33821376
7/30/2007,26.105,25.385,21.517,20.742,44.75,32318300,47.7,35878328,29.98,87616427,60.96,23443859,1482.67,1625367788,61.1,6433900,4.7854,5.28,2.7,4.6,105.3,2.5,471.9,4024984,64.61,18479694,56.03,2389277,34.61,23790274,44.676,44.984,44.73133333,41.171875,48.1,49.26,49.53233333,30.36750484,63.295,62.3245,62.31,54.92957746,57.442,56.008,55.12866667,64.04958678,34.329,35.0625,35.31033333,38.01276208,473.9,474.9,471.1466667,44.15584416
7/27/2007,23.592,24.915,21.24,20.69,44.23,40020600,47.41,37536194,30.71,55078953,61.53,10622400,1518.09,1653266166,62.89,6363100,4.8983,5.32,2.7,4.6,105.3,2.5,469.7,5591731,64.37,18614935,56.27,2100605,33.56,26603652,44.674,44.898,44.74133333,44.73684211,47.982,49.037,49.48066667,36.00917431,63.729,62.316,62.353,62.78409091,57.305,56.1165,55.19366667,63.34269663,34.245,34.912,35.25766667,40.96267191,473.87,474.135,471.7033333,47.73790952
7/26/2007,22.13,24.959,21.201,20.681,44.08,51335731,47.23,51665084,30.8,62257737,61.47,10754800,1511.04,1254559432,62.81,7461400,4.9085,5.25,2.7,4.6,105.3,2.5,478.1,7751767,64.5,21940585,56.42,2160902,33.65,30537886,44.665,44.8185,44.76,55.70824524,47.87,48.807,49.421,43.13186813,63.998,62.3255,62.41966667,70.80909572,57.133,56.2625,55.29433333,60.92814371,34.194,34.772,35.206,50.47393365,474.78,473.865,472.48,59.38566553
7/25/2007,24.189,24.038,21.089,20.537,45.27,40176500,47.93,33734253,31.19,48910516,62,9443800,1541.57,1759938186,64.77,4333900,4.9477,5.26,2.7,4.6,105.3,2.5,492.1213,4448155,65.86,14737414,56.46,3278187,34.57,22050377,44.541,44.782,44.79533333,59.51690821,47.693,48.621,49.359,50.45992116,64.045,62.414,62.53166667,71.42857143,56.979,56.343,55.38966667,53.47593583,34.152,34.6655,35.17,54.90830636,474.50213,474.256065,473.6640433,63.58665344
7/24/2007,31.856,24.961,21.144,20.646,45.34,35706800,47.15,33104663,31.16,98293830,61.79,13773900,1534.1,1358096138,64.2,7157100,4.9497,5.25,2.7,4.6,105.3,2.5,493.1,4597681,65.55,15270351,56.9,1092947,33.93,23414263,44.541,44.739,44.83433333,57.63397371,47.541,48.4135,49.26566667,41.29032258,64.167,62.547,62.63133333,66.81844052,56.86,56.4995,55.51966667,57.14285714,34.056,34.4935,35.10466667,50.15511892,475.22213,474.881065,474.7673767,61.26932465
7/23/2007,26.422,23.083,19.356,19.938,47.15,20523500,48.15,24455716,31.51,121165267,62.39,12654100,1553.08,1531010407,65.09,4732250,5.0159,5.25,2.7,4.6,105.3,2.5,508.6,2389943,67.71,9878154,56.87,1982761,34.85,15078613,44.745,44.772,44.896,62.85460993,47.54,48.2535,49.168,47.4595843,64.535,62.7995,62.75733333,69.85522234,56.755,56.6385,55.68566667,41.34831461,34.065,34.381,35.04666667,52.22993062,477.73213,476.116065,475.9840433,64.4245142
7/20/2007,29.699,23.011,19.326,19.9,47.56,30678200,48.31,32525519,30.92,64436562,62.2,16892825,1546.17,1292178955,65.38,7354600,5.0283,5.26,2.7,4.6,105.3,2.5,507.3,4763012,67.57,15623327,56.62,4765004,34.72,21416156,45.136,44.7995,44.99733333,64.5994832,47.671,48.081,49.089,49.76689977,65.23,63.0665,62.93066667,66.27118644,56.665,56.77,55.83966667,31.9047619,34.256,34.255,34.986,52.80561122,482.74213,477.076065,477.2673767,64.28038777
7/19/2007,27.39,22.499,19.37,19.59,48.62,26199900,49.27,22329283,30.7799,77539532,62.74,27569020,1549.37,1083822668,65.84,2747525,5.0491,5.28,2.7,4.6,105.3,2.5,511.3,2898494,69.88,9928004,55.5,2480734,35.54,14956372,45.539,44.957,45.15233333,60.21297193,47.82,48.052,49.05766667,47.37484737,65.83,63.612,63.25466667,63.66402921,56.433,56.8265,55.93133333,25.86872587,34.368,34.262,34.97933333,52.75827482,486.63213,478.866065,478.90071,57.3083779
7/18/2007,27.333,22.847,19.699,20.236,48.88,35536900,49.36,28542631,30.03,48023159,63.8,13370123,1549.52,1094823665,65.54,2440100,5.0385,5.32,2.7,4.6,105.3,2.5,516,3645337,70.85,12564600,55.8,2641475,35.39,19763932,45.989,45.251,45.31066667,68.78980892,47.993,48.1085,49.018,54.75862069,66.477,64.323,63.576,69.95104039,56.282,56.8685,55.99966667,28.75695733,34.459,34.353,34.95966667,52.49500998,491.38213,481.861065,480.45071,63.94810009
7/17/2007,25.28,22.316,19.177,19.962,49.92,18302139,49.8,19575958,29.82,42172903,63.43,8999802,1552.5,1454980476,65.73,2347000,5.0928,5.25,2.7,4.6,105.3,2.5,524.6,2332417,72.85,6357528,55.42,2648069,35.59,15446546,46.58,45.582,45.52133333,73.50928641,48.231,48.2055,49.02266667,61.42061281,67.375,65.0865,63.97866667,74.44567627,56.229,56.836,56.05866667,27.67857143,34.641,34.4495,34.97266667,54.11298315,497.27213,485.261065,482.5573767,68.01051709
7/16/2007,25.317,22.368,19.178,20.049,49.83,12264636,49.62,14072946,30.07,54302314,63.36,11042343,1547.7,1253798010,66.36,2685200,5.1239,5.26,2.7,4.6,105.3,2.5,521.9,1909220,72.3,7023378,55.3,3561665,35.45,10034553,47.088,45.882,45.68533333,84.8758465,48.423,48.2615,48.981,71.12903226,68.144,65.7195,64.26433333,88.47167325,56.156,56.799,56.05733333,29.13533835,34.725,34.527,34.95,65.94202899,502.27213,488.086065,484.0240433,85.74585635
7/13/2007,25.889,22.402,19.162,20.038,50.05,16393761,49.5,14027347,29.49,48016935,62.86,11145903,1518.76,1435601732,64.67,3899000,5.086,5.24,2.7,4.6,105.3,2.5,525.2,2035436,73.26,7478129,55.59,2645624,35.54,9719500,47.67,46.172,45.822,83.53808354,48.632,48.307,48.902,65.5234657,69.033,66.381,64.555,86.41304348,56.088,56.6965,56.107,29.00188324,34.923,34.584,34.91566667,58.28402367,507.82213,490.846065,485.3640433,83.58778626
7/12/2007,26.527,22.125,18.994,19.96,49.53,19172919,49.53,18429305,29.33,66018691,62.2,14338653,1510.12,1128453708,63.94,4088050,5.0212,5.24,2.7,4.6,105.3,2.5,528.4,3078919,72.4,8427910,55.85,3327356,35.44,18310113,48.215,46.44,45.95066667,80.47337278,48.862,48.366,48.82533333,67.52767528,69.823,66.9105,64.82466667,80.28700906,56.031,56.582,56.18533333,35.57312253,35.102,34.648,34.882,57.05882353,512.85213,493.816065,486.86071,88.44672657
7/11/2007,20.812,20.047,17.728,19.428,48.13,27237437,48.51,24178850,29.87,33831755,62.72,18794403,1531.85,998170075,65.94,2261700,5.1382,5.22,2.7,4.6,105.3,2.5,514.1,2518893,70.65,9486584,55.85,2755050,34.92,16253500,48.501,46.521,46.02166667,71.72995781,48.92,48.3065,48.72066667,58.74799358,70.302,67.1735,65.04333333,73.41160221,55.97,56.4745,56.21866667,48.64864865,35.137,34.6445,34.82266667,58.698941,515.05,494.776065,487.8540433,77.06935123
7/10/2007,20.84,19.592,17.43,19.302,47.51,21881922,48.36,27025771,29.97,57542481,62.13,7558898,1530.44,1151736026,66.49,1939208,5.1824,5.22,2.7,4.6,105.3,2.5,510,3372870,70.46,10785680,56.25,4260405,34.44,21159528,48.718,46.6295,46.06533333,64.74358974,49.041,48.291,48.62266667,55.40983607,70.793,67.48,65.29566667,70.99784637,55.905,56.3825,56.30133333,52.73631841,35.188,34.622,34.725,48.64,516.74,495.981065,488.8340433,71.82130584
7/9/2007,15.111,18.253,16.517,18.842,48.79,10577992,48.81,21406081,29.99,47844443,62.28,8300092,1525.4,617180616,66.87,3823185,5.1402,5.25,2.7,4.6,105.3,2.5,516,1789648,72.66,6078119,56.85,2515258,35.12,10523502,48.882,46.8135,46.142,72.52964427,49.107,48.3235,48.538,61.18210863,71.288,67.9115,65.629,76.08558842,55.903,56.329,56.39333333,56.62100457,35.215,34.64,34.659,63.26530612,517.48,497.606065,489.9040433,75.41163557
7/6/2007,15.61,18.265,16.566,18.9,48.97,10792303,49.15,20671400,30.02,35202524,61.95,4716439,1524.87,1088202924,66.85,1457200,5.0372,5.24,2.7,4.6,105.3,2.5,517,1259678,73.09,6144700,57.09,6291051,35.33,8710920,49.023,47.0795,46.20733333,74.08866995,49.191,48.431,48.451,64.95327103,71.84,68.535,65.991,76.52872143,55.95,56.3075,56.49666667,57.49440716,35.276,34.766,34.59533333,64,518.45,500.596065,490.8673767,73.23775388
7/5/2007,19.792,18.266,16.545,18.965,48.79,11612922,49.37,12644512,29.74,47325822,61.85,8105026,1519.43,1411399543,66.65,2427200,4.9892,5.31,2.7,4.6,105.3,2.5,515,1353940,72.94,9145889,57.1,2270945,35.32,7500726,49.04,47.2895,46.318,69.25601751,49.201,48.5105,48.435,62.12121212,72.146,68.988,66.45666667,73.63150868,56.11,56.2715,56.58766667,57.20720721,35.254,34.811,34.59266667,57.36738703,518.82,502.726065,492.1840433,65.95920406
7/3/2007,19.649,18.088,16.704,18.882,49.34,7443990,49.55,8331778,29.47,71193850,61.62,12025791,1503.35,1227105302,65.33,4550900,5.0244,5.31,2.7,4.4,108.5,1.2,518.6,1005203,73.22,5964951,57.06,2185762,35.68,3654602,49.086,47.5375,46.52933333,70.79002079,49.22,48.6065,48.479,72.47191011,72.383,69.43,67.00966667,75.65217391,56.236,56.259,56.65766667,51.98019802,35.283,34.871,34.663,68.19126819,519.08,505.231065,494.2673767,67.16016151
7/2/2007,24.277,18.018,16.665,18.937,49.15,15735507,49.32,11098045,29.83,46189684,61.5,9515792,1505.71,1396110850,65.53,4521499,5.1033,5.26,2.7,4.4,108.5,1.2,516.4,1806134,71.33,9116237,56.35,2196645,35.51,6758820,49.009,47.7945,46.72433333,62.5,49.172,48.7015,48.52766667,62.80087527,72.231,69.803,67.468,62.32970027,56.329,56.279,56.667,44.49152542,35.275,34.958,34.72466667,58.12807882,518.26,507.766065,496.26071,56.39344262
6/29/2007,22.993,17.29,16.274,18.8,48.45,21768160,48.89,19183185,29.87,54271648,61.45,14158216,1506.35,1383113146,66.4,5118800,5.0802,5.26,2.7,4.4,108.5,1.2,512.9,2657934,69.63,9031591,56.76,2156116,35.17,14624693,48.871,47.9795,46.87833333,55.36791315,49.099,48.761,48.54066667,55.99173554,71.964,70.054,67.801,56.34236453,56.475,56.3155,56.691,51.43442623,35.247,34.986,34.767,55.26932084,517.36,509.816065,497.8440433,54.43037975
6/28/2007,22.711,17.137,16.307,18.745,48.96,14430872,49.09,15201898,29.52,48340290,61.65,13908392,1492.89,1372773659,66.69,4269969,5.078,5.25,2.7,4.4,108.5,1.2,518.1,2368276,70.4602,7096200,56.76,3598757,35.28,9297240,48.762,48.216,47.03533333,52.19638243,49.058,48.845,48.55733333,47.79411765,71.68402,70.35851,68.14867333,51.96542052,56.592,56.34,56.66166667,66.75531915,35.221,35.072,34.79633333,46.34831461,516.65,512.236065,499.4473767,55.27950311
6/27/2007,23.085,17.19,16.278,18.726,49.24,16354111,49.19,16095590,29.49,53914766,61.11,12967700,1497.74,1926744135,66.24,27213300,5.08,5.29,2.7,4.4,108.5,1.2,518.1,3066546,70.8254,10644700,55.89,4202198,35.33,13528900,48.733,48.474,47.20433333,52.31958763,49.024,48.943,48.58533333,47.92176039,71.52656,70.67478,68.44918667,49.91310737,56.596,56.3135,56.58666667,51.03926097,35.21,35.156,34.83533333,49.13294798,515.62,514.236065,501.0840433,51.75879397
6/26/2007,21.265,17.672,18.223,18.597,48.6,18965379,48.8,21004091,29.49,88345274,60.73,22063856,1502.56,1333839937,66,5158600,5.13,5.24,2.7,4.4,108.5,1.2,511.5,2896412,69.821,9155700,56.35,3501475,35.06,11361527,48.78,48.6405,47.274,41.0326087,49.053,48.9865,48.55533333,37.62376238,71.44366,70.87283,68.59688667,38.49146644,56.646,56.308,56.53166667,60.54421769,35.224,35.1805,34.83766667,42.49291785,515.36,515.205,501.6373767,38.64818024
6/25/2007,24.235,17.633,18.211,18.593,48.36,17240147,48.85,20984943,30.22,57058364,62.11,10370659,1522.19,1351760137,67.33,4342400,5.1863,5.26,2.7,4.4,108.5,1.2,516.9,2561147,70.1779,13038958,57.47,2897214,35.08,14861367,48.865,48.7915,47.37466667,40.21304927,49.102,49.0715,48.56133333,40.15345269,71.41545,71.104225,68.79181667,41.81711615,56.768,56.3365,56.511,70.05545287,35.288,35.238,34.844,44.57478006,516.05,516.395,502.67071,45.86092715
6/22/2007,26.336,17.603,18.625,18.585,48.72,25110463,48.95,35927670,30.01,47089190,62.04,11430474,1512.84,1208767550,66.79,4594100,5.1316,5.27,2.7,4.4,108.5,1.2,524.1,3364341,70.2277,12712740,57.64,3354326,35.02,18178702,48.858,48.87,47.495,41.30718954,49.116,49.1115,48.58766667,42.93059126,71.17222,71.23011,68.99840667,37.42462572,56.847,56.375,56.50166667,69.37618147,35.278,35.2465,34.85266667,42.30769231,516.86,517.17,504.0240433,49.14463453
